/Texture sheet to use;
> 0

/Setting up scene data;
0 | 2560, 2560, 2560 | 0, 0, 0 | 06/05/04
1 | 0, 0, 0 | 0, 0, 0 | F:F:F:F:F
3 | 10, -1, -10 | -10, -1, -10 | -10, -1, 10 | 10, -1, 10 | 03
4 | -0.29667, 0.0, 0.203729 | -0.246578, -0.018796, 0.158847 | -0.246576, 0.0, 0.158845 | F | FF
4 | 0.227182, -0.018847, 0.064744 | 0.216333, 0.0, 0.084318 | 0.222234, -0.010668, 0.058111 | F | FF
4 | -0.29667, -0.0225, 0.203729 | -0.247193, -0.340664, 0.15918 | -0.246578, -0.018796, 0.158847 | F | FF
4 | 0.214625, -0.361746, 0.152947 | 0.22765, -0.326981, 0.115441 | 0.205407, -0.343352, 0.115435 | F | FF
4 | -0.22765, -0.326981, 0.115441 | -0.214625, -0.361747, 0.152947 | -0.205407, -0.343352, 0.115435 | F | FF
4 | -0.22765, 0.326981, 0.115441 | -0.214625, 0.361746, 0.152947 | -0.247193, 0.340664, 0.15918 | F | FF
4 | 0.22765, 0.326981, 0.115441 | 0.214625, 0.361746, 0.152947 | 0.205407, 0.343352, 0.115435 | F | FF
4 | 0.22762, -0.327231, 0.016534 | 0.205097, -0.327222, -0.01074 | 0.205426, -0.343435, 0.011562 | F | FF
4 | -0.205097, -0.327222, -0.01074 | -0.22762, -0.327231, 0.016534 | -0.205426, -0.343435, 0.011562 | F | FF
4 | 0.205549, 1e-06, 0.077183 | 0.206434, -0.012755, 0.053418 | 0.216333, 0.0, 0.084318 | F | FF
4 | -0.205549, -1e-06, 0.077183 | -0.206434, 0.012755, 0.053418 | -0.216333, -0.0, 0.084319 | F | FF
4 | -0.22762, 0.327231, 0.016534 | -0.205097, 0.327222, -0.01074 | -0.205426, 0.343435, 0.011562 | F | FF
4 | 0.205097, 0.327222, -0.01074 | 0.22762, 0.327231, 0.016534 | 0.205426, 0.343435, 0.011562 | F | FF
4 | 0.205264, -0.037811, -0.010536 | 0.228641, -0.020648, 0.01708 | 0.206263, -0.014119, 0.017042 | F | FF
4 | -0.228641, -0.020648, 0.01708 | -0.205264, -0.037811, -0.010536 | -0.206263, -0.014119, 0.017042 | F | FF
4 | -0.205264, 0.037811, -0.010536 | -0.228641, 0.020648, 0.01708 | -0.206263, 0.014119, 0.017042 | F | FF
4 | 0.206263, 0.014119, 0.017042 | 0.228641, 0.020648, 0.01708 | 0.205264, 0.037811, -0.010536 | F | FF
4 | -0.205407, -0.343352, 0.115435 | 0.214625, -0.361746, 0.152947 | 0.205407, -0.343352, 0.115435 | F | FF
4 | 0.22765, -0.326981, 0.115441 | 0.246578, -0.018796, 0.158847 | 0.227128, -0.018454, 0.114925 | F | FF
4 | -0.22765, 0.326981, 0.115441 | -0.246578, 0.018796, 0.158847 | -0.227128, 0.018454, 0.114925 | F | FF
4 | 0.205407, 0.343352, 0.115435 | -0.214625, 0.361746, 0.152947 | -0.205407, 0.343352, 0.115435 | F | FF
4 | 0.227128, 0.018454, 0.114925 | 0.246576, 0.0, 0.158845 | 0.246578, 0.018796, 0.158847 | F | FF
4 | -0.227128, -0.018454, 0.114925 | -0.246576, 0.0, 0.158845 | -0.246578, -0.018796, 0.158847 | F | FF
4 | 0.22762, -0.327231, 0.016534 | 0.205407, -0.343352, 0.115435 | 0.22765, -0.326981, 0.115441 | F | FF
4 | -0.214625, 0.361746, 0.152947 | -0.297377, 0.41558, 0.204191 | -0.247193, 0.340664, 0.15918 | F | FF
4 | 0.214625, -0.361746, 0.152947 | 0.297377, -0.41558, 0.204191 | 0.247193, -0.340664, 0.15918 | F | FF
4 | -0.214625, -0.361747, 0.152947 | -0.297377, -0.41558, 0.204191 | -0.271606, -0.447948, 0.204467 | F | FF
4 | 0.297377, 0.41558, 0.204191 | 0.214625, 0.361746, 0.152947 | 0.247193, 0.340664, 0.15918 | F | FF
4 | -0.205097, -0.327222, -0.01074 | 0.205426, -0.343435, 0.011562 | 0.205097, -0.327222, -0.01074 | F | FF
4 | 0.205264, -0.037811, -0.010536 | 0.22762, -0.327231, 0.016534 | 0.228641, -0.020648, 0.01708 | F | FF
4 | -0.205264, 0.037811, -0.010536 | -0.22762, 0.327231, 0.016534 | -0.228641, 0.020648, 0.01708 | F | FF
4 | 0.205097, 0.327222, -0.01074 | -0.205426, 0.343435, 0.011562 | -0.205097, 0.327222, -0.01074 | F | FF
4 | 0.206434, 0.012755, 0.053418 | 0.216333, 0.0, 0.084318 | 0.222235, 0.010668, 0.058111 | F | FF
4 | -0.206434, -0.012755, 0.053418 | -0.216333, -0.0, 0.084319 | -0.222235, -0.010668, 0.058111 | F | FF
4 | 0.205549, 1e-06, 0.077183 | -0.206434, 0.012755, 0.053418 | -0.205549, -1e-06, 0.077183 | F | FF
4 | -0.22762, -0.327231, 0.016534 | -0.205407, -0.343352, 0.115435 | -0.205426, -0.343435, 0.011562 | F | FF
4 | -0.22762, 0.327231, 0.016534 | -0.205407, 0.343352, 0.115435 | -0.22765, 0.326981, 0.115441 | F | FF
4 | 0.22762, 0.327231, 0.016534 | 0.205407, 0.343352, 0.115435 | 0.205426, 0.343435, 0.011562 | F | FF
4 | 0.227128, -0.018454, 0.114925 | 0.246576, 0.0, 0.158845 | 0.227324, 0.0, 0.116099 | F | FF
4 | -0.22765, -0.326981, 0.115441 | -0.246578, -0.018796, 0.158847 | -0.247193, -0.340664, 0.15918 | F | FF
4 | 0.206434, -0.012755, 0.053418 | 0.228641, -0.020648, 0.01708 | 0.222234, -0.010668, 0.058111 | F | FF
4 | -0.205264, -0.037811, -0.010536 | -0.22762, -0.327231, 0.016534 | -0.205097, -0.327222, -0.01074 | F | FF
4 | 0.205264, -0.037811, -0.010536 | -0.206263, -0.014119, 0.017042 | -0.205264, -0.037811, -0.010536 | F | FF
4 | -0.227128, 0.018454, 0.114925 | -0.246576, 0.0, 0.158845 | -0.227324, 0.0, 0.116099 | F | FF
4 | 0.22765, 0.326981, 0.115441 | 0.246578, 0.018796, 0.158847 | 0.247193, 0.340664, 0.15918 | F | FF
4 | -0.206434, 0.012755, 0.053418 | -0.228641, 0.020648, 0.01708 | -0.222234, 0.010668, 0.058111 | F | FF
4 | 0.205264, 0.037811, -0.010536 | 0.22762, 0.327231, 0.016534 | 0.205097, 0.327222, -0.01074 | F | FF
4 | 0.206263, 0.014119, 0.017042 | -0.205264, 0.037811, -0.010536 | -0.206263, 0.014119, 0.017042 | F | FF
4 | -0.271606, 0.447948, 0.204467 | 0.214625, 0.361746, 0.152947 | 0.271606, 0.447948, 0.204467 | F | FF
4 | 0.206434, -0.012755, 0.053418 | -0.205549, -1e-06, 0.077183 | -0.206434, -0.012755, 0.053418 | F | FF
4 | -0.206434, -0.012755, 0.053418 | -0.205549, -1e-06, 0.077183 | -0.216333, -0.0, 0.084319 | F | FF
4 | 0.206434, 0.012755, 0.053418 | 0.205549, 1e-06, 0.077183 | 0.216333, 0.0, 0.084318 | F | FF
4 | 0.227128, 0.018454, 0.114925 | 0.216333, 0.0, 0.084318 | 0.227324, 0.0, 0.116099 | F | FF
4 | 0.227128, -0.018454, 0.114925 | 0.216333, 0.0, 0.084318 | 0.227182, -0.018847, 0.064744 | F | FF
4 | -0.227128, -0.018454, 0.114925 | -0.216333, -0.0, 0.084319 | -0.227324, 0.0, 0.116099 | F | FF
4 | -0.227128, 0.018454, 0.114925 | -0.216333, -0.0, 0.084319 | -0.227182, 0.018846, 0.064744 | F | FF
4 | 0.228641, -0.020648, 0.01708 | 0.227182, -0.018847, 0.064744 | 0.222234, -0.010668, 0.058111 | F | FF
4 | 0.216333, 0.0, 0.084318 | 0.206434, -0.012755, 0.053418 | 0.222234, -0.010668, 0.058111 | F | FF
4 | 0.216333, 0.0, 0.084318 | 0.227182, 0.018847, 0.064744 | 0.222235, 0.010668, 0.058111 | F | FF
4 | 0.206434, 0.012755, 0.053418 | 0.228641, 0.020648, 0.01708 | 0.206263, 0.014119, 0.017042 | F | FF
4 | -0.216333, -0.0, 0.084319 | -0.227182, -0.018847, 0.064744 | -0.222235, -0.010668, 0.058111 | F | FF
4 | -0.206434, -0.012755, 0.053418 | -0.228641, -0.020648, 0.01708 | -0.206263, -0.014119, 0.017042 | F | FF
4 | -0.228641, 0.020648, 0.01708 | -0.227182, 0.018846, 0.064744 | -0.222234, 0.010668, 0.058111 | F | FF
4 | -0.216333, -0.0, 0.084319 | -0.206434, 0.012755, 0.053418 | -0.222234, 0.010668, 0.058111 | F | FF
4 | -0.22762, 0.327231, 0.016534 | -0.22765, 0.326981, 0.115441 | -0.227182, 0.018846, 0.064744 | F | FF
4 | -0.22765, 0.326981, 0.115441 | -0.227128, 0.018454, 0.114925 | -0.227182, 0.018846, 0.064744 | F | FF
4 | 0.29667, 0.0, 0.203729 | 0.29667, 0.0225, 0.203729 | 0.246578, 0.018796, 0.158847 | F | FF
4 | 0.22762, -0.327231, 0.016534 | 0.22765, -0.326981, 0.115441 | 0.227182, -0.018847, 0.064744 | F | FF
4 | 0.22765, -0.326981, 0.115441 | 0.227128, -0.018454, 0.114925 | 0.227182, -0.018847, 0.064744 | F | FF
4 | 0.205407, -0.343352, 0.115435 | 0.205426, -0.343435, 0.011562 | -0.205426, -0.343435, 0.011562 | F | FF
4 | 0.29667, 0.0225, 0.203729 | 0.297377, 0.41558, 0.204191 | 0.247193, 0.340664, 0.15918 | F | FF
4 | 0.29667, -0.0225, 0.203729 | 0.246578, -0.018796, 0.158847 | 0.247193, -0.340664, 0.15918 | F | FF
4 | 0.271606, -0.447948, 0.204467 | 0.214625, -0.361746, 0.152947 | -0.214625, -0.361747, 0.152947 | F | FF
4 | 0.206263, 0.014119, 0.017042 | -0.206263, 0.014119, 0.017042 | -0.206434, 0.012755, 0.053418 | F | FF
4 | -0.206434, -0.012755, 0.053418 | -0.206263, -0.014119, 0.017042 | 0.206263, -0.014119, 0.017042 | F | FF
4 | 0.227182, 0.018847, 0.064744 | 0.227128, 0.018454, 0.114925 | 0.22765, 0.326981, 0.115441 | F | FF
4 | 0.22765, 0.326981, 0.115441 | 0.22762, 0.327231, 0.016534 | 0.227182, 0.018847, 0.064744 | F | FF
4 | 0.29667, 0.0, 0.203729 | 0.246576, 0.0, 0.158845 | 0.246578, -0.018796, 0.158847 | F | FF
4 | -0.205264, -0.037811, -0.010536 | -0.205097, -0.327222, -0.01074 | 0.205097, -0.327222, -0.01074 | F | FF
4 | -0.29667, 0.0, 0.203729 | -0.246576, 0.0, 0.158845 | -0.246578, 0.018796, 0.158847 | F | FF
4 | -0.227182, -0.018847, 0.064744 | -0.227128, -0.018454, 0.114925 | -0.22765, -0.326981, 0.115441 | F | FF
4 | -0.22765, -0.326981, 0.115441 | -0.22762, -0.327231, 0.016534 | -0.227182, -0.018847, 0.064744 | F | FF
4 | -0.205097, 0.327222, -0.01074 | -0.205264, 0.037811, -0.010536 | 0.205264, 0.037811, -0.010536 | F | FF
4 | -0.29667, 0.0225, 0.203729 | -0.246578, 0.018796, 0.158847 | -0.247193, 0.340664, 0.15918 | F | FF
4 | -0.205407, 0.343352, 0.115435 | -0.205426, 0.343435, 0.011562 | 0.205426, 0.343435, 0.011562 | F | FF
4 | -0.29667, 0.0, 0.203729 | -0.29667, -0.0225, 0.203729 | -0.246578, -0.018796, 0.158847 | F | FF
4 | -0.29667, -0.0225, 0.203729 | -0.297377, -0.41558, 0.204191 | -0.247193, -0.340664, 0.15918 | F | FF
4 | 0.214625, -0.361746, 0.152947 | 0.247193, -0.340664, 0.15918 | 0.22765, -0.326981, 0.115441 | F | FF
4 | -0.22765, -0.326981, 0.115441 | -0.247193, -0.340664, 0.15918 | -0.214625, -0.361747, 0.152947 | F | FF
4 | -0.22765, 0.326981, 0.115441 | -0.205407, 0.343352, 0.115435 | -0.214625, 0.361746, 0.152947 | F | FF
4 | 0.22765, 0.326981, 0.115441 | 0.247193, 0.340664, 0.15918 | 0.214625, 0.361746, 0.152947 | F | FF
4 | -0.205407, -0.343352, 0.115435 | -0.214625, -0.361747, 0.152947 | 0.214625, -0.361746, 0.152947 | F | FF
4 | 0.22765, -0.326981, 0.115441 | 0.247193, -0.340664, 0.15918 | 0.246578, -0.018796, 0.158847 | F | FF
4 | -0.22765, 0.326981, 0.115441 | -0.247193, 0.340664, 0.15918 | -0.246578, 0.018796, 0.158847 | F | FF
4 | 0.205407, 0.343352, 0.115435 | 0.214625, 0.361746, 0.152947 | -0.214625, 0.361746, 0.152947 | F | FF
4 | 0.227128, 0.018454, 0.114925 | 0.227324, 0.0, 0.116099 | 0.246576, 0.0, 0.158845 | F | FF
4 | -0.227128, -0.018454, 0.114925 | -0.227324, 0.0, 0.116099 | -0.246576, 0.0, 0.158845 | F | FF
4 | 0.22762, -0.327231, 0.016534 | 0.205426, -0.343435, 0.011562 | 0.205407, -0.343352, 0.115435 | F | FF
4 | -0.214625, 0.361746, 0.152947 | -0.271606, 0.447948, 0.204467 | -0.297377, 0.41558, 0.204191 | F | FF
4 | 0.214625, -0.361746, 0.152947 | 0.271606, -0.447948, 0.204467 | 0.297377, -0.41558, 0.204191 | F | FF
4 | -0.214625, -0.361747, 0.152947 | -0.247193, -0.340664, 0.15918 | -0.297377, -0.41558, 0.204191 | F | FF
4 | 0.297377, 0.41558, 0.204191 | 0.271606, 0.447948, 0.204467 | 0.214625, 0.361746, 0.152947 | F | FF
4 | -0.205097, -0.327222, -0.01074 | -0.205426, -0.343435, 0.011562 | 0.205426, -0.343435, 0.011562 | F | FF
4 | 0.205264, -0.037811, -0.010536 | 0.205097, -0.327222, -0.01074 | 0.22762, -0.327231, 0.016534 | F | FF
4 | -0.205264, 0.037811, -0.010536 | -0.205097, 0.327222, -0.01074 | -0.22762, 0.327231, 0.016534 | F | FF
4 | 0.205097, 0.327222, -0.01074 | 0.205426, 0.343435, 0.011562 | -0.205426, 0.343435, 0.011562 | F | FF
4 | 0.205549, 1e-06, 0.077183 | 0.206434, 0.012755, 0.053418 | -0.206434, 0.012755, 0.053418 | F | FF
4 | -0.22762, -0.327231, 0.016534 | -0.22765, -0.326981, 0.115441 | -0.205407, -0.343352, 0.115435 | F | FF
4 | -0.22762, 0.327231, 0.016534 | -0.205426, 0.343435, 0.011562 | -0.205407, 0.343352, 0.115435 | F | FF
4 | 0.22762, 0.327231, 0.016534 | 0.22765, 0.326981, 0.115441 | 0.205407, 0.343352, 0.115435 | F | FF
4 | 0.227128, -0.018454, 0.114925 | 0.246578, -0.018796, 0.158847 | 0.246576, 0.0, 0.158845 | F | FF
4 | -0.22765, -0.326981, 0.115441 | -0.227128, -0.018454, 0.114925 | -0.246578, -0.018796, 0.158847 | F | FF
4 | 0.206434, -0.012755, 0.053418 | 0.206263, -0.014119, 0.017042 | 0.228641, -0.020648, 0.01708 | F | FF
4 | -0.205264, -0.037811, -0.010536 | -0.228641, -0.020648, 0.01708 | -0.22762, -0.327231, 0.016534 | F | FF
4 | 0.205264, -0.037811, -0.010536 | 0.206263, -0.014119, 0.017042 | -0.206263, -0.014119, 0.017042 | F | FF
4 | -0.227128, 0.018454, 0.114925 | -0.246578, 0.018796, 0.158847 | -0.246576, 0.0, 0.158845 | F | FF
4 | 0.22765, 0.326981, 0.115441 | 0.227128, 0.018454, 0.114925 | 0.246578, 0.018796, 0.158847 | F | FF
4 | -0.206434, 0.012755, 0.053418 | -0.206263, 0.014119, 0.017042 | -0.228641, 0.020648, 0.01708 | F | FF
4 | 0.205264, 0.037811, -0.010536 | 0.228641, 0.020648, 0.01708 | 0.22762, 0.327231, 0.016534 | F | FF
4 | 0.206263, 0.014119, 0.017042 | 0.205264, 0.037811, -0.010536 | -0.205264, 0.037811, -0.010536 | F | FF
4 | -0.271606, 0.447948, 0.204467 | -0.214625, 0.361746, 0.152947 | 0.214625, 0.361746, 0.152947 | F | FF
4 | 0.206434, -0.012755, 0.053418 | 0.205549, 1e-06, 0.077183 | -0.205549, -1e-06, 0.077183 | F | FF
4 | 0.227128, 0.018454, 0.114925 | 0.227182, 0.018847, 0.064744 | 0.216333, 0.0, 0.084318 | F | FF
4 | 0.227128, -0.018454, 0.114925 | 0.227324, 0.0, 0.116099 | 0.216333, 0.0, 0.084318 | F | FF
4 | -0.227128, -0.018454, 0.114925 | -0.227182, -0.018847, 0.064744 | -0.216333, -0.0, 0.084319 | F | FF
4 | -0.227128, 0.018454, 0.114925 | -0.227324, 0.0, 0.116099 | -0.216333, -0.0, 0.084319 | F | FF
4 | 0.206434, 0.012755, 0.053418 | 0.222235, 0.010668, 0.058111 | 0.228641, 0.020648, 0.01708 | F | FF
4 | -0.206434, -0.012755, 0.053418 | -0.222235, -0.010668, 0.058111 | -0.228641, -0.020648, 0.01708 | F | FF
4 | 0.231967, 0.017398, 0.064744 | 0.224577, 0.006312, 0.057376 | 0.231967, 0.017398, 0.015243 | F | FF
4 | -0.231967, 0.017398, 0.064744 | -0.231967, 0.329201, 0.015044 | -0.231967, 0.017398, 0.015243 | F | FF
4 | 0.3, 0.0, 0.2 | 0.250614, 0.0, 0.155896 | 0.250614, 0.018796, 0.155896 | F | FF
4 | 0.231967, -0.017398, 0.064744 | 0.231967, -0.329201, 0.015044 | 0.231967, -0.017398, 0.015243 | F | FF
4 | 0.206967, -0.347951, 0.114244 | -0.206967, -0.347951, 0.114244 | -0.206967, -0.347951, 0.010067 | F | FF
4 | 0.3, 0.0225, 0.2 | 0.250614, 0.018796, 0.155896 | 0.250614, 0.342248, 0.155896 | F | FF
4 | 0.3, -0.0225, 0.2 | 0.3, -0.416327, 0.2 | 0.250614, -0.342248, 0.155896 | F | FF
4 | 0.272518, -0.45, 0.2 | -0.272518, -0.45, 0.2 | -0.215899, -0.365072, 0.149437 | F | FF
4 | 0.206967, 0.009507, 0.015245 | 0.206967, 0.007891, 0.052389 | -0.206967, 0.007891, 0.052389 | F | FF
4 | -0.206967, -0.007891, 0.052389 | 0.206967, -0.007891, 0.052389 | 0.206967, -0.009507, 0.015245 | F | FF
4 | 0.231967, 0.329201, 0.015044 | 0.231967, 0.017398, 0.064744 | 0.231967, 0.017398, 0.015243 | F | FF
4 | 0.3, 0.0, 0.2 | 0.3, -0.0225, 0.2 | 0.250614, -0.018796, 0.155896 | F | FF
4 | -0.206967, -0.036148, -0.014933 | 0.206967, -0.036148, -0.014933 | 0.206967, -0.329201, -0.014933 | F | FF
4 | -0.3, 0.0, 0.2 | -0.3, 0.0225, 0.2 | -0.250614, 0.018796, 0.155896 | F | FF
4 | -0.231967, -0.329201, 0.015044 | -0.231967, -0.017398, 0.064744 | -0.231967, -0.017398, 0.015243 | F | FF
4 | -0.206967, 0.329201, -0.014933 | 0.206967, 0.329201, -0.014933 | 0.206967, 0.036148, -0.014933 | F | FF
4 | -0.231967, -0.017398, 0.064744 | -0.224577, -0.006312, 0.057376 | -0.231967, -0.017398, 0.015243 | F | FF
4 | -0.231967, 0.017398, 0.064744 | -0.224577, 0.006312, 0.057376 | -0.220369, 0.0, 0.081367 | F | FF
4 | -0.3, 0.0225, 0.2 | -0.3, 0.416327, 0.2 | -0.250614, 0.342248, 0.155896 | F | FF
4 | -0.206967, 0.347951, 0.114244 | 0.206967, 0.347951, 0.114244 | 0.206967, 0.347951, 0.010067 | F | FF
4 | -0.3, 0.0, 0.2 | -0.250614, 0.0, 0.155896 | -0.250614, -0.018796, 0.155896 | F | FF
4 | 0.231967, -0.017398, 0.064744 | 0.224577, -0.006312, 0.057376 | 0.220369, 0.0, 0.081367 | F | FF
4 | -0.3, -0.0225, 0.2 | -0.250614, -0.018796, 0.155896 | -0.250614, -0.342248, 0.155896 | F | FF
4 | 0.215899, -0.365072, 0.149437 | 0.206967, -0.347951, 0.114244 | 0.231967, -0.329201, 0.114244 | F | FF
4 | -0.231967, -0.329201, 0.114244 | -0.206967, -0.347951, 0.114244 | -0.215899, -0.365072, 0.149437 | F | FF
4 | -0.231967, 0.329201, 0.114244 | -0.250614, 0.342248, 0.155896 | -0.215899, 0.365072, 0.149437 | F | FF
4 | 0.231967, 0.329201, 0.114244 | 0.206967, 0.347951, 0.114244 | 0.215899, 0.365072, 0.149437 | F | FF
4 | 0.231967, -0.329201, 0.015044 | 0.206967, -0.347951, 0.010067 | 0.206967, -0.329201, -0.014933 | F | FF
4 | -0.206967, -0.329201, -0.014933 | -0.206967, -0.347951, 0.010067 | -0.231967, -0.329201, 0.015044 | F | FF
4 | 0.206967, 0.0, 0.072389 | 0.220369, 0.0, 0.081367 | 0.206967, -0.007891, 0.052389 | F | FF
4 | -0.206967, 0.0, 0.072389 | -0.220369, 0.0, 0.081367 | -0.206967, 0.007891, 0.052389 | F | FF
4 | -0.231967, 0.329201, 0.015044 | -0.206967, 0.347951, 0.010067 | -0.206967, 0.329201, -0.014933 | F | FF
4 | 0.206967, 0.329201, -0.014933 | 0.206967, 0.347951, 0.010067 | 0.231967, 0.329201, 0.015044 | F | FF
4 | 0.206967, -0.036148, -0.014933 | 0.206967, -0.009507, 0.015245 | 0.231967, -0.017398, 0.015243 | F | FF
4 | -0.231967, -0.017398, 0.015243 | -0.206967, -0.009507, 0.015245 | -0.206967, -0.036148, -0.014933 | F | FF
4 | -0.206967, 0.036148, -0.014933 | -0.206967, 0.009507, 0.015245 | -0.231967, 0.017398, 0.015243 | F | FF
4 | 0.206967, 0.009507, 0.015245 | 0.206967, 0.036148, -0.014933 | 0.231967, 0.017398, 0.015243 | F | FF
4 | -0.206967, -0.347951, 0.114244 | 0.206967, -0.347951, 0.114244 | 0.215899, -0.365072, 0.149437 | F | FF
4 | 0.231967, -0.329201, 0.114244 | 0.231967, -0.017398, 0.114244 | 0.250614, -0.018796, 0.155896 | F | FF
4 | -0.231967, 0.329201, 0.114244 | -0.231967, 0.017398, 0.114244 | -0.250614, 0.018796, 0.155896 | F | FF
4 | 0.206967, 0.347951, 0.114244 | -0.206967, 0.347951, 0.114244 | -0.215899, 0.365072, 0.149437 | F | FF
4 | 0.231967, 0.017398, 0.114244 | 0.250614, 0.018796, 0.155896 | 0.250614, 0.0, 0.155896 | F | FF
4 | -0.231967, -0.017398, 0.114244 | -0.250614, -0.018796, 0.155896 | -0.250614, 0.0, 0.155896 | F | FF
4 | 0.231967, -0.329201, 0.015044 | 0.231967, -0.329201, 0.114244 | 0.206967, -0.347951, 0.114244 | F | FF
4 | -0.215899, 0.365072, 0.149437 | -0.250614, 0.342248, 0.155896 | -0.3, 0.416327, 0.2 | F | FF
4 | 0.215899, -0.365072, 0.149437 | 0.250614, -0.342248, 0.155896 | 0.3, -0.416327, 0.2 | F | FF
4 | -0.215899, -0.365072, 0.149437 | -0.272518, -0.45, 0.2 | -0.3, -0.416327, 0.2 | F | FF
4 | 0.3, 0.416327, 0.2 | 0.250614, 0.342248, 0.155896 | 0.215899, 0.365072, 0.149437 | F | FF
4 | -0.206967, -0.329201, -0.014933 | 0.206967, -0.329201, -0.014933 | 0.206967, -0.347951, 0.010067 | F | FF
4 | 0.206967, -0.036148, -0.014933 | 0.231967, -0.017398, 0.015243 | 0.231967, -0.329201, 0.015044 | F | FF
4 | -0.206967, 0.036148, -0.014933 | -0.231967, 0.017398, 0.015243 | -0.231967, 0.329201, 0.015044 | F | FF
4 | 0.206967, 0.329201, -0.014933 | -0.206967, 0.329201, -0.014933 | -0.206967, 0.347951, 0.010067 | F | FF
4 | 0.206967, 0.007891, 0.052389 | 0.224577, 0.006312, 0.057376 | 0.220369, 0.0, 0.081367 | F | FF
4 | -0.206967, -0.007891, 0.052389 | -0.224577, -0.006312, 0.057376 | -0.220369, 0.0, 0.081367 | F | FF
4 | 0.206967, 0.0, 0.072389 | -0.206967, 0.0, 0.072389 | -0.206967, 0.007891, 0.052389 | F | FF
4 | -0.231967, -0.329201, 0.015044 | -0.206967, -0.347951, 0.010067 | -0.206967, -0.347951, 0.114244 | F | FF
4 | -0.231967, 0.329201, 0.015044 | -0.231967, 0.329201, 0.114244 | -0.206967, 0.347951, 0.114244 | F | FF
4 | 0.231967, 0.329201, 0.015044 | 0.206967, 0.347951, 0.010067 | 0.206967, 0.347951, 0.114244 | F | FF
4 | 0.231967, -0.017398, 0.114244 | 0.231967, 0.0, 0.114244 | 0.250614, 0.0, 0.155896 | F | FF
4 | -0.231967, -0.329201, 0.114244 | -0.250614, -0.342248, 0.155896 | -0.250614, -0.018796, 0.155896 | F | FF
4 | 0.206967, -0.007891, 0.052389 | 0.224577, -0.006312, 0.057376 | 0.231967, -0.017398, 0.015243 | F | FF
4 | -0.206967, -0.036148, -0.014933 | -0.206967, -0.329201, -0.014933 | -0.231967, -0.329201, 0.015044 | F | FF
4 | 0.206967, -0.036148, -0.014933 | -0.206967, -0.036148, -0.014933 | -0.206967, -0.009507, 0.015245 | F | FF
4 | -0.231967, 0.017398, 0.114244 | -0.231967, 0.0, 0.114244 | -0.250614, 0.0, 0.155896 | F | FF
