4 | -0.205407, 0.343352, 0.115435 | -0.205426, 0.343435, 0.011562 | 0.205426, 0.343435, 0.011562 | FF
4 | -0.29667, 0.0, 0.203729 | -0.29667, -0.0225, 0.203729 | -0.246578, -0.018796, 0.158847 | FF
4 | -0.29667, -0.0225, 0.203729 | -0.297377, -0.41558, 0.204191 | -0.247193, -0.340664, 0.15918 | FF
4 | 0.214625, -0.361746, 0.152947 | 0.247193, -0.340664, 0.15918 | 0.22765, -0.326981, 0.115441 | FF
4 | -0.22765, -0.326981, 0.115441 | -0.247193, -0.340664, 0.15918 | -0.214625, -0.361747, 0.152947 | FF
4 | -0.22765, 0.326981, 0.115441 | -0.205407, 0.343352, 0.115435 | -0.214625, 0.361746, 0.152947 | FF
4 | 0.22765, 0.326981, 0.115441 | 0.247193, 0.340664, 0.15918 | 0.214625, 0.361746, 0.152947 | FF
4 | -0.205407, -0.343352, 0.115435 | -0.214625, -0.361747, 0.152947 | 0.214625, -0.361746, 0.152947 | FF
4 | 0.22765, -0.326981, 0.115441 | 0.247193, -0.340664, 0.15918 | 0.246578, -0.018796, 0.158847 | FF
4 | -0.22765, 0.326981, 0.115441 | -0.247193, 0.340664, 0.15918 | -0.246578, 0.018796, 0.158847 | FF
4 | 0.205407, 0.343352, 0.115435 | 0.214625, 0.361746, 0.152947 | -0.214625, 0.361746, 0.152947 | FF
4 | 0.227128, 0.018454, 0.114925 | 0.227324, 0.0, 0.116099 | 0.246576, 0.0, 0.158845 | FF
4 | -0.227128, -0.018454, 0.114925 | -0.227324, 0.0, 0.116099 | -0.246576, 0.0, 0.158845 | FF
4 | 0.22762, -0.327231, 0.016534 | 0.205426, -0.343435, 0.011562 | 0.205407, -0.343352, 0.115435 | FF
4 | -0.214625, 0.361746, 0.152947 | -0.271606, 0.447948, 0.204467 | -0.297377, 0.41558, 0.204191 | FF
4 | 0.214625, -0.361746, 0.152947 | 0.271606, -0.447948, 0.204467 | 0.297377, -0.41558, 0.204191 | FF
4 | -0.214625, -0.361747, 0.152947 | -0.247193, -0.340664, 0.15918 | -0.297377, -0.41558, 0.204191 | FF
4 | 0.297377, 0.41558, 0.204191 | 0.271606, 0.447948, 0.204467 | 0.214625, 0.361746, 0.152947 | FF
4 | -0.205097, -0.327222, -0.01074 | -0.205426, -0.343435, 0.011562 | 0.205426, -0.343435, 0.011562 | FF
4 | 0.205264, -0.037811, -0.010536 | 0.205097, -0.327222, -0.01074 | 0.22762, -0.327231, 0.016534 | FF
4 | -0.205264, 0.037811, -0.010536 | -0.205097, 0.327222, -0.01074 | -0.22762, 0.327231, 0.016534 | FF
4 | 0.205097, 0.327222, -0.01074 | 0.205426, 0.343435, 0.011562 | -0.205426, 0.343435, 0.011562 | FF
4 | 0.205549, 1e-06, 0.077183 | 0.206434, 0.012755, 0.053418 | -0.206434, 0.012755, 0.053418 | FF
4 | -0.22762, -0.327231, 0.016534 | -0.22765, -0.326981, 0.115441 | -0.205407, -0.343352, 0.115435 | FF
4 | -0.22762, 0.327231, 0.016534 | -0.205426, 0.343435, 0.011562 | -0.205407, 0.343352, 0.115435 | FF
4 | 0.22762, 0.327231, 0.016534 | 0.22765, 0.326981, 0.115441 | 0.205407, 0.343352, 0.115435 | FF
4 | 0.227128, -0.018454, 0.114925 | 0.246578, -0.018796, 0.158847 | 0.246576, 0.0, 0.158845 | FF
4 | -0.22765, -0.326981, 0.115441 | -0.227128, -0.018454, 0.114925 | -0.246578, -0.018796, 0.158847 | FF
4 | 0.206434, -0.012755, 0.053418 | 0.206263, -0.014119, 0.017042 | 0.228641, -0.020648, 0.01708 | FF
4 | -0.205264, -0.037811, -0.010536 | -0.228641, -0.020648, 0.01708 | -0.22762, -0.327231, 0.016534 | FF
4 | 0.205264, -0.037811, -0.010536 | 0.206263, -0.014119, 0.017042 | -0.206263, -0.014119, 0.017042 | FF
4 | -0.227128, 0.018454, 0.114925 | -0.246578, 0.018796, 0.158847 | -0.246576, 0.0, 0.158845 | FF
4 | 0.22765, 0.326981, 0.115441 | 0.227128, 0.018454, 0.114925 | 0.246578, 0.018796, 0.158847 | FF
4 | -0.206434, 0.012755, 0.053418 | -0.206263, 0.014119, 0.017042 | -0.228641, 0.020648, 0.01708 | FF
4 | 0.205264, 0.037811, -0.010536 | 0.228641, 0.020648, 0.01708 | 0.22762, 0.327231, 0.016534 | FF
4 | 0.206263, 0.014119, 0.017042 | 0.205264, 0.037811, -0.010536 | -0.205264, 0.037811, -0.010536 | FF
4 | -0.271606, 0.447948, 0.204467 | -0.214625, 0.361746, 0.152947 | 0.214625, 0.361746, 0.152947 | FF
4 | 0.206434, -0.012755, 0.053418 | 0.205549, 1e-06, 0.077183 | -0.205549, -1e-06, 0.077183 | FF
4 | 0.227128, 0.018454, 0.114925 | 0.227182, 0.018847, 0.064744 | 0.216333, 0.0, 0.084318 | FF
4 | 0.227128, -0.018454, 0.114925 | 0.227324, 0.0, 0.116099 | 0.216333, 0.0, 0.084318 | FF
4 | -0.227128, -0.018454, 0.114925 | -0.227182, -0.018847, 0.064744 | -0.216333, -0.0, 0.084319 | FF
4 | -0.227128, 0.018454, 0.114925 | -0.227324, 0.0, 0.116099 | -0.216333, -0.0, 0.084319 | FF
4 | 0.206434, 0.012755, 0.053418 | 0.222235, 0.010668, 0.058111 | 0.228641, 0.020648, 0.01708 | FF
4 | -0.206434, -0.012755, 0.053418 | -0.222235, -0.010668, 0.058111 | -0.228641, -0.020648, 0.01708 | FF
4 | 0.231967, 0.017398, 0.064744 | 0.224577, 0.006312, 0.057376 | 0.231967, 0.017398, 0.015243 | FF
4 | -0.231967, 0.017398, 0.064744 | -0.231967, 0.329201, 0.015044 | -0.231967, 0.017398, 0.015243 | FF
4 | 0.3, 0.0, 0.2 | 0.250614, 0.0, 0.155896 | 0.250614, 0.018796, 0.155896 | FF
4 | 0.231967, -0.017398, 0.064744 | 0.231967, -0.329201, 0.015044 | 0.231967, -0.017398, 0.015243 | FF
4 | 0.206967, -0.347951, 0.114244 | -0.206967, -0.347951, 0.114244 | -0.206967, -0.347951, 0.010067 | FF
4 | 0.3, 0.0225, 0.2 | 0.250614, 0.018796, 0.155896 | 0.250614, 0.342248, 0.155896 | FF
4 | 0.3, -0.0225, 0.2 | 0.3, -0.416327, 0.2 | 0.250614, -0.342248, 0.155896 | FF
4 | 0.272518, -0.45, 0.2 | -0.272518, -0.45, 0.2 | -0.215899, -0.365072, 0.149437 | FF
4 | 0.206967, 0.009507, 0.015245 | 0.206967, 0.007891, 0.052389 | -0.206967, 0.007891, 0.052389 | FF
4 | -0.206967, -0.007891, 0.052389 | 0.206967, -0.007891, 0.052389 | 0.206967, -0.009507, 0.015245 | FF
4 | 0.231967, 0.329201, 0.015044 | 0.231967, 0.017398, 0.064744 | 0.231967, 0.017398, 0.015243 | FF
4 | 0.3, 0.0, 0.2 | 0.3, -0.0225, 0.2 | 0.250614, -0.018796, 0.155896 | FF
4 | -0.206967, -0.036148, -0.014933 | 0.206967, -0.036148, -0.014933 | 0.206967, -0.329201, -0.014933 | FF
4 | -0.3, 0.0, 0.2 | -0.3, 0.0225, 0.2 | -0.250614, 0.018796, 0.155896 | FF
4 | -0.231967, -0.329201, 0.015044 | -0.231967, -0.017398, 0.064744 | -0.231967, -0.017398, 0.015243 | FF
4 | -0.206967, 0.329201, -0.014933 | 0.206967, 0.329201, -0.014933 | 0.206967, 0.036148, -0.014933 | FF
4 | -0.231967, -0.017398, 0.064744 | -0.224577, -0.006312, 0.057376 | -0.231967, -0.017398, 0.015243 | FF
4 | -0.231967, 0.017398, 0.064744 | -0.224577, 0.006312, 0.057376 | -0.220369, 0.0, 0.081367 | FF
4 | -0.3, 0.0225, 0.2 | -0.3, 0.416327, 0.2 | -0.250614, 0.342248, 0.155896 | FF
4 | -0.206967, 0.347951, 0.114244 | 0.206967, 0.347951, 0.114244 | 0.206967, 0.347951, 0.010067 | FF
4 | -0.3, 0.0, 0.2 | -0.250614, 0.0, 0.155896 | -0.250614, -0.018796, 0.155896 | FF
4 | 0.231967, -0.017398, 0.064744 | 0.224577, -0.006312, 0.057376 | 0.220369, 0.0, 0.081367 | FF
4 | -0.3, -0.0225, 0.2 | -0.250614, -0.018796, 0.155896 | -0.250614, -0.342248, 0.155896 | FF
4 | 0.215899, -0.365072, 0.149437 | 0.206967, -0.347951, 0.114244 | 0.231967, -0.329201, 0.114244 | FF
4 | -0.231967, -0.329201, 0.114244 | -0.206967, -0.347951, 0.114244 | -0.215899, -0.365072, 0.149437 | FF
4 | -0.231967, 0.329201, 0.114244 | -0.250614, 0.342248, 0.155896 | -0.215899, 0.365072, 0.149437 | FF
4 | 0.231967, 0.329201, 0.114244 | 0.206967, 0.347951, 0.114244 | 0.215899, 0.365072, 0.149437 | FF
4 | 0.231967, -0.329201, 0.015044 | 0.206967, -0.347951, 0.010067 | 0.206967, -0.329201, -0.014933 | FF
4 | -0.206967, -0.329201, -0.014933 | -0.206967, -0.347951, 0.010067 | -0.231967, -0.329201, 0.015044 | FF
4 | 0.206967, 0.0, 0.072389 | 0.220369, 0.0, 0.081367 | 0.206967, -0.007891, 0.052389 | FF
4 | -0.206967, 0.0, 0.072389 | -0.220369, 0.0, 0.081367 | -0.206967, 0.007891, 0.052389 | FF
4 | -0.231967, 0.329201, 0.015044 | -0.206967, 0.347951, 0.010067 | -0.206967, 0.329201, -0.014933 | FF
4 | 0.206967, 0.329201, -0.014933 | 0.206967, 0.347951, 0.010067 | 0.231967, 0.329201, 0.015044 | FF
4 | 0.206967, -0.036148, -0.014933 | 0.206967, -0.009507, 0.015245 | 0.231967, -0.017398, 0.015243 | FF
4 | -0.231967, -0.017398, 0.015243 | -0.206967, -0.009507, 0.015245 | -0.206967, -0.036148, -0.014933 | FF
4 | -0.206967, 0.036148, -0.014933 | -0.206967, 0.009507, 0.015245 | -0.231967, 0.017398, 0.015243 | FF
4 | 0.206967, 0.009507, 0.015245 | 0.206967, 0.036148, -0.014933 | 0.231967, 0.017398, 0.015243 | FF
4 | -0.206967, -0.347951, 0.114244 | 0.206967, -0.347951, 0.114244 | 0.215899, -0.365072, 0.149437 | FF
4 | 0.231967, -0.329201, 0.114244 | 0.231967, -0.017398, 0.114244 | 0.250614, -0.018796, 0.155896 | FF
4 | -0.231967, 0.329201, 0.114244 | -0.231967, 0.017398, 0.114244 | -0.250614, 0.018796, 0.155896 | FF
4 | 0.206967, 0.347951, 0.114244 | -0.206967, 0.347951, 0.114244 | -0.215899, 0.365072, 0.149437 | FF
4 | 0.231967, 0.017398, 0.114244 | 0.250614, 0.018796, 0.155896 | 0.250614, 0.0, 0.155896 | FF
4 | -0.231967, -0.017398, 0.114244 | -0.250614, -0.018796, 0.155896 | -0.250614, 0.0, 0.155896 | FF
4 | 0.231967, -0.329201, 0.015044 | 0.231967, -0.329201, 0.114244 | 0.206967, -0.347951, 0.114244 | FF
4 | -0.215899, 0.365072, 0.149437 | -0.250614, 0.342248, 0.155896 | -0.3, 0.416327, 0.2 | FF
4 | 0.215899, -0.365072, 0.149437 | 0.250614, -0.342248, 0.155896 | 0.3, -0.416327, 0.2 | FF
4 | -0.215899, -0.365072, 0.149437 | -0.272518, -0.45, 0.2 | -0.3, -0.416327, 0.2 | FF
4 | 0.3, 0.416327, 0.2 | 0.250614, 0.342248, 0.155896 | 0.215899, 0.365072, 0.149437 | FF
4 | -0.206967, -0.329201, -0.014933 | 0.206967, -0.329201, -0.014933 | 0.206967, -0.347951, 0.010067 | FF
4 | 0.206967, -0.036148, -0.014933 | 0.231967, -0.017398, 0.015243 | 0.231967, -0.329201, 0.015044 | FF
4 | -0.206967, 0.036148, -0.014933 | -0.231967, 0.017398, 0.015243 | -0.231967, 0.329201, 0.015044 | FF
4 | 0.206967, 0.329201, -0.014933 | -0.206967, 0.329201, -0.014933 | -0.206967, 0.347951, 0.010067 | FF
4 | 0.206967, 0.007891, 0.052389 | 0.224577, 0.006312, 0.057376 | 0.220369, 0.0, 0.081367 | FF
4 | -0.206967, -0.007891, 0.052389 | -0.224577, -0.006312, 0.057376 | -0.220369, 0.0, 0.081367 | FF
4 | 0.206967, 0.0, 0.072389 | -0.206967, 0.0, 0.072389 | -0.206967, 0.007891, 0.052389 | FF
4 | -0.231967, -0.329201, 0.015044 | -0.206967, -0.347951, 0.010067 | -0.206967, -0.347951, 0.114244 | FF
4 | -0.231967, 0.329201, 0.015044 | -0.231967, 0.329201, 0.114244 | -0.206967, 0.347951, 0.114244 | FF
4 | 0.231967, 0.329201, 0.015044 | 0.206967, 0.347951, 0.010067 | 0.206967, 0.347951, 0.114244 | FF
4 | 0.231967, -0.017398, 0.114244 | 0.231967, 0.0, 0.114244 | 0.250614, 0.0, 0.155896 | FF
4 | -0.231967, -0.329201, 0.114244 | -0.250614, -0.342248, 0.155896 | -0.250614, -0.018796, 0.155896 | FF
4 | 0.206967, -0.007891, 0.052389 | 0.224577, -0.006312, 0.057376 | 0.231967, -0.017398, 0.015243 | FF
4 | -0.206967, -0.036148, -0.014933 | -0.206967, -0.329201, -0.014933 | -0.231967, -0.329201, 0.015044 | FF
4 | 0.206967, -0.036148, -0.014933 | -0.206967, -0.036148, -0.014933 | -0.206967, -0.009507, 0.015245 | FF
4 | -0.231967, 0.017398, 0.114244 | -0.231967, 0.0, 0.114244 | -0.250614, 0.0, 0.155896 | FF
4 | 0.231967, 0.329201, 0.114244 | 0.250614, 0.342248, 0.155896 | 0.250614, 0.018796, 0.155896 | FF
4 | -0.206967, 0.007891, 0.052389 | -0.224577, 0.006312, 0.057376 | -0.231967, 0.017398, 0.015243 | FF
4 | 0.206967, 0.036148, -0.014933 | 0.206967, 0.329201, -0.014933 | 0.231967, 0.329201, 0.015044 | FF
4 | 0.206967, 0.009507, 0.015245 | -0.206967, 0.009507, 0.015245 | -0.206967, 0.036148, -0.014933 | FF
4 | -0.272518, 0.45, 0.2 | 0.272518, 0.45, 0.2 | 0.215899, 0.365072, 0.149437 | FF
4 | 0.206967, -0.007891, 0.052389 | -0.206967, -0.007891, 0.052389 | -0.206967, 0.0, 0.072389 | FF
4 | -0.206967, -0.007891, 0.052389 | -0.220369, 0.0, 0.081367 | -0.206967, 0.0, 0.072389 | FF
4 | 0.206967, 0.007891, 0.052389 | 0.220369, 0.0, 0.081367 | 0.206967, 0.0, 0.072389 | FF
4 | 0.231967, 0.017398, 0.114244 | 0.231967, 0.0, 0.114244 | 0.220369, 0.0, 0.081367 | FF
4 | 0.231967, -0.017398, 0.114244 | 0.231967, -0.017398, 0.064744 | 0.220369, 0.0, 0.081367 | FF
4 | -0.231967, -0.017398, 0.114244 | -0.231967, 0.0, 0.114244 | -0.220369, 0.0, 0.081367 | FF
4 | -0.231967, 0.017398, 0.114244 | -0.231967, 0.017398, 0.064744 | -0.220369, 0.0, 0.081367 | FF
